date,new_price_usd,used_price_usd,used_source
2026-05-09,1650.00,,
2026-05-10,1650.00,,
2026-05-11,1650.00,,
2026-05-12,1650.00,,
2026-05-13,1650.00,,
2026-05-14,1650.00,,
2026-05-15,1650.00,,
2026-05-16,1650.00,,
2026-05-17,1650.00,,
2026-05-18,1650.00,,
2026-05-19,1650.00,,
2026-05-20,1650.00,,
2026-05-21,1650.00,,
2026-05-22,1650.00,,
2026-05-23,1650.00,,
2026-05-24,1650.00,,
2026-05-25,1650.00,,
2026-05-26,1650.00,,
2026-05-27,1650.00,,
2026-05-28,1650.00,,
2026-05-29,1650.00,,
2026-05-30,1650.00,,
2026-05-31,1650.00,,
2026-06-01,1650.00,,
2026-06-02,1650.00,,
2026-06-03,1650.00,,
2026-06-04,1650.00,,
2026-06-05,1650.00,,
2026-06-06,1650.00,,
2026-06-07,1650.00,,
2026-06-08,1650.00,,
2026-06-09,1650.00,,
2026-06-10,1650.00,,
2026-06-11,1650.00,,
2026-06-12,1650.00,,
2026-06-13,1650.00,,
2026-06-14,1650.00,,
2026-06-15,1650.00,,
2026-06-16,1650.00,,
2026-06-17,1650.00,,
2026-06-18,1650.00,,
2026-06-19,1650.00,,
2026-06-20,1650.00,,
2026-06-21,1650.00,,
2026-06-22,1650.00,,
2026-06-23,1650.00,,
2026-06-24,1650.00,,
2026-06-25,1650.00,,
2026-06-26,1650.00,,
2026-06-27,1650.00,,
2026-06-28,1650.00,,
2026-06-29,1650.00,,
