date,new_price_usd,used_price_usd,used_source
2026-05-09,490.00,,
2026-05-10,490.00,,
2026-05-11,490.00,,
2026-05-12,490.00,,
2026-05-13,490.00,,
2026-05-14,490.00,,
2026-05-15,490.00,,
2026-05-16,490.00,,
2026-05-17,490.00,,
2026-05-18,490.00,,
2026-05-19,490.00,,
2026-05-20,490.00,,
