date,new_price_usd,used_price_usd,used_source
2026-05-09,999.00,,
2026-05-10,999.00,,
2026-05-11,999.00,,
2026-05-12,999.00,,
2026-05-13,999.00,,
2026-05-14,999.00,,
2026-05-15,999.00,,
2026-05-16,999.00,,
2026-05-17,999.00,,
2026-05-18,999.00,,
2026-05-19,999.00,,
2026-05-20,999.00,,
2026-05-21,999.00,,
2026-05-22,999.00,,
2026-05-23,999.00,,
2026-05-24,999.00,,
2026-05-25,999.00,,
2026-05-26,999.00,,
2026-05-27,999.00,,
2026-05-28,999.00,,
2026-05-29,999.00,,
2026-05-30,999.00,,
2026-05-31,999.00,,
2026-06-01,999.00,,
2026-06-02,999.00,,
2026-06-03,999.00,,
2026-06-04,999.00,,
2026-06-05,999.00,,
2026-06-06,999.00,,
2026-06-07,999.00,,
2026-06-08,999.00,,
2026-06-09,999.00,,
2026-06-10,999.00,,
2026-06-11,999.00,,
2026-06-12,999.00,,
2026-06-13,999.00,,
2026-06-14,999.00,,
2026-06-15,999.00,,
