date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,3.18,95.4,ETC,10Gh,1500,0.06
2026-05-10,3.18,95.4,ETC,10Gh,1500,0.06
2026-05-11,3.18,95.4,ETC,10Gh,1500,0.06
2026-05-12,3.64,109.2,ETC,10Gh,1500,0.06
2026-05-13,3.51,105.3,ETC,10Gh,1500,0.06
2026-05-14,3.12,93.6,ETC,10Gh,1500,0.06
2026-05-15,3.39,101.7,ETC,10Gh,1500,0.06
2026-05-16,3.26,97.8,ETC,10Gh,1500,0.06
2026-05-17,3.26,97.8,ETC,10Gh,1500,0.06
2026-05-18,3.26,97.8,ETC,10Gh,1500,0.06
2026-05-19,2.97,89.1,ETC,10Gh,1500,0.06
2026-05-20,2.99,89.7,ETC,10Gh,1500,0.06
2026-05-21,3.26,97.8,ETC,10Gh,1500,0.06
2026-05-22,3.31,99.3,ETC,10Gh,1500,0.06
2026-05-23,3.31,99.3,ETC,10Gh,1500,0.06
2026-05-24,3.31,99.3,ETC,10Gh,1500,0.06
2026-05-25,2.88,86.4,ETC,10Gh,1500,0.06
2026-05-26,2.93,87.9,ETC,10Gh,1500,0.06
2026-05-27,2.47,74.1,ETC,10Gh,1500,0.06
2026-05-28,2.67,80.1,ETC,10Gh,1500,0.06
2026-05-29,2.38,71.4,ETC,10Gh,1500,0.06
2026-05-30,2.38,71.4,ETC,10Gh,1500,0.06
2026-05-31,2.38,71.4,ETC,10Gh,1500,0.06
2026-06-01,2.32,69.6,ETC,10Gh,1500,0.06
2026-06-02,2.32,69.6,ETC,10Gh,1500,0.06
2026-06-03,2.44,73.2,ETC,10Gh,1500,0.06
2026-06-04,2.32,69.6,ETC,10Gh,1500,0.06
2026-06-05,1.96,58.8,ETC,10Gh,1500,0.06
2026-06-06,1.96,58.8,ETC,10Gh,1500,0.06
2026-06-07,1.96,58.8,ETC,10Gh,1500,0.06
2026-06-08,1.63,48.9,ETC,10Gh,1500,0.06
2026-06-09,1.86,55.8,ETC,10Gh,1500,0.06
2026-06-10,2.0,60.0,ETC,10Gh,1500,0.06
