date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,0.62,18.6,ETC,3.4Gh,750,0.06
2026-05-10,0.62,18.6,ETC,3.4Gh,750,0.06
2026-05-11,0.62,18.6,ETC,3.4Gh,750,0.06
2026-05-12,0.78,23.4,ETC,3.4Gh,750,0.06
2026-05-13,0.73,21.9,ETC,3.4Gh,750,0.06
2026-05-14,0.6,18.0,ETC,3.4Gh,750,0.06
2026-05-15,0.69,20.7,ETC,3.4Gh,750,0.06
2026-05-16,0.65,19.5,ETC,3.4Gh,750,0.06
2026-05-17,0.65,19.5,ETC,3.4Gh,750,0.06
2026-05-18,0.65,19.5,ETC,3.4Gh,750,0.06
2026-05-19,0.55,16.5,ETC,3.4Gh,750,0.06
2026-05-20,0.55,16.5,ETC,3.4Gh,750,0.06
2026-05-21,0.65,19.5,ETC,3.4Gh,750,0.06
2026-05-22,0.67,20.1,ETC,3.4Gh,750,0.06
2026-05-23,0.67,20.1,ETC,3.4Gh,750,0.06
2026-05-24,0.67,20.1,ETC,3.4Gh,750,0.06
2026-05-25,0.52,15.6,ETC,3.4Gh,750,0.06
2026-05-26,0.53,15.9,ETC,3.4Gh,750,0.06
2026-05-27,0.38,11.4,ETC,3.4Gh,750,0.06
2026-05-28,0.45,13.5,ETC,3.4Gh,750,0.06
2026-05-29,0.35,10.5,ETC,3.4Gh,750,0.06
2026-05-30,0.35,10.5,ETC,3.4Gh,750,0.06
2026-05-31,0.35,10.5,ETC,3.4Gh,750,0.06
2026-06-01,0.33,9.9,ETC,3.4Gh,750,0.06
2026-06-02,0.33,9.9,ETC,3.4Gh,750,0.06
2026-06-03,0.37,11.1,ETC,3.4Gh,750,0.06
2026-06-04,0.33,9.9,ETC,3.4Gh,750,0.06
2026-06-05,0.2,6.0,ETC,3.4Gh,750,0.06
2026-06-06,0.2,6.0,ETC,3.4Gh,750,0.06
2026-06-07,0.2,6.0,ETC,3.4Gh,750,0.06
2026-06-08,0.09,2.7,ETC,3.4Gh,750,0.06
2026-06-09,0.17,5.1,ETC,3.4Gh,750,0.06
