date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,23.15,694.5,BTC+FB+NMC,1160Th,11020,0.06
2026-05-10,23.15,694.5,BTC+FB+NMC,1160Th,11020,0.06
2026-05-11,23.15,694.5,BTC+FB+NMC,1160Th,11020,0.06
2026-05-12,23.74,712.2,BTC+FB+NMC,1160Th,11020,0.06
2026-05-13,23.71,711.3,BTC+FB+NMC,1160Th,11020,0.06
2026-05-14,22.92,687.6,BTC+FB+NMC,1160Th,11020,0.06
2026-05-15,23.82,714.6,BTC+FB+NMC,1160Th,11020,0.06
2026-05-16,21.35,640.5,BTC+FB+NMC,1160Th,11020,0.06
2026-05-17,21.35,640.5,BTC+FB+NMC,1160Th,11020,0.06
2026-05-18,21.35,640.5,BTC+FB+NMC,1160Th,11020,0.06
2026-05-19,20.19,605.7,BTC+FB+NMC,1160Th,11020,0.06
2026-05-20,20.02,600.6,BTC+FB+NMC,1160Th,11020,0.06
2026-05-21,20.38,611.4,BTC+FB+NMC,1160Th,11020,0.06
2026-05-22,20.47,614.1,BTC+FB+NMC,1160Th,11020,0.06
2026-05-23,20.47,614.1,BTC+FB+NMC,1160Th,11020,0.06
2026-05-24,20.47,614.1,BTC+FB+NMC,1160Th,11020,0.06
