date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,5.43,162.9,BTC+FB+NMC,318Th,3498,0.06
2026-05-10,5.43,162.9,BTC+FB+NMC,318Th,3498,0.06
2026-05-11,5.43,162.9,BTC+FB+NMC,318Th,3498,0.06
2026-05-12,5.59,167.7,BTC+FB+NMC,318Th,3498,0.06
2026-05-13,5.58,167.4,BTC+FB+NMC,318Th,3498,0.06
2026-05-14,5.37,161.1,BTC+FB+NMC,318Th,3498,0.06
2026-05-15,5.62,168.6,BTC+FB+NMC,318Th,3498,0.06
2026-05-16,4.94,148.2,BTC+FB+NMC,318Th,3498,0.06
2026-05-17,4.94,148.2,BTC+FB+NMC,318Th,3498,0.06
2026-05-18,4.94,148.2,BTC+FB+NMC,318Th,3498,0.06
2026-05-19,4.62,138.6,BTC+FB+NMC,318Th,3498,0.06
2026-05-20,4.57,137.1,BTC+FB+NMC,318Th,3498,0.06
2026-05-21,4.67,140.1,BTC+FB+NMC,318Th,3498,0.06
2026-05-22,4.69,140.7,BTC+FB+NMC,318Th,3498,0.06
2026-05-23,4.69,140.7,BTC+FB+NMC,318Th,3498,0.06
2026-05-24,4.69,140.7,BTC+FB+NMC,318Th,3498,0.06
2026-05-25,4.61,138.3,BTC+FB+NMC,318Th,3498,0.06
2026-05-26,4.56,136.8,BTC+FB+NMC,318Th,3498,0.06
2026-05-27,4.43,132.9,BTC+FB+NMC,318Th,3498,0.06
2026-05-28,4.25,127.5,BTC+FB+NMC,318Th,3498,0.06
2026-05-29,4.08,122.4,BTC+FB+NMC,318Th,3498,0.06
2026-05-30,4.08,122.4,BTC+FB+NMC,318Th,3498,0.06
2026-05-31,4.08,122.4,BTC+FB+NMC,318Th,3498,0.06
2026-06-01,3.91,117.3,BTC+FB+NMC,318Th,3498,0.06
2026-06-02,3.91,117.3,BTC+FB+NMC,318Th,3498,0.06
2026-06-03,3.45,103.5,BTC+FB+NMC,318Th,3498,0.06
2026-06-04,3.07,92.1,BTC+FB+NMC,318Th,3498,0.06
2026-06-05,2.55,76.5,BTC+FB+NMC,318Th,3498,0.06
2026-06-06,2.55,76.5,BTC+FB+NMC,318Th,3498,0.06
2026-06-07,2.55,76.5,BTC+FB+NMC,318Th,3498,0.06
2026-06-08,2.42,72.6,BTC+FB+NMC,318Th,3498,0.06
2026-06-09,2.38,71.4,BTC+FB+NMC,318Th,3498,0.06
2026-06-10,2.18,65.4,BTC+FB+NMC,318Th,3498,0.06
