date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-09-10,0.79,23.7,SC,6.8Th,2350,0.06
2026-09-11,0.79,23.7,SC,6.8Th,2350,0.06
2026-09-12,4.12,123.6,SC,6.8Th,2350,0.06
2026-09-13,4.12,123.6,SC,6.8Th,2350,0.06
2026-09-14,6.74,202.2,SC,6.8Th,2350,0.06
2026-09-15,6.74,202.2,SC,6.8Th,2350,0.06
2026-09-16,6.09,182.7,SC,6.8Th,2350,0.06
2026-09-17,8.49,254.7,SC,6.8Th,2350,0.06
2026-09-18,9.25,277.5,SC,6.8Th,2350,0.06
2026-09-19,9.25,277.5,SC,6.8Th,2350,0.06
2026-09-20,9.25,277.5,SC,6.8Th,2350,0.06
2026-09-21,18.15,544.5,BTCB2,6.8Th,2350,0.06
2026-09-22,21.09,632.7,BTCB2,6.8Th,2350,0.06
