date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-22,0.08,2.4,SC,19Th,3100,0.06
2026-05-23,0.08,2.4,SC,19Th,3100,0.06
2026-05-24,0.08,2.4,SC,19Th,3100,0.06
2026-07-10,1.2,36.0,SC,19Th,3100,0.06
2026-07-11,1.2,36.0,SC,19Th,3100,0.06
2026-07-12,1.2,36.0,SC,19Th,3100,0.06
2026-07-13,1.2,36.0,SC,19Th,3100,0.06
2026-07-14,1.2,36.0,SC,19Th,3100,0.06
2026-07-15,1.2,36.0,SC,19Th,3100,0.06
2026-09-08,0.78,23.4,SC,19Th,3100,0.06
2026-09-09,3.71,111.3,SC,19Th,3100,0.06
2026-09-10,8.86,265.8,SC,19Th,3100,0.06
2026-09-11,8.86,265.8,SC,19Th,3100,0.06
2026-09-12,18.16,544.8,SC,19Th,3100,0.06
2026-09-13,18.16,544.8,SC,19Th,3100,0.06
2026-09-14,25.48,764.4,SC,19Th,3100,0.06
2026-09-15,25.48,764.4,SC,19Th,3100,0.06
2026-09-16,23.66,709.8,SC,19Th,3100,0.06
2026-09-17,30.37,911.1,SC,19Th,3100,0.06
2026-09-18,32.51,975.3,SC,19Th,3100,0.06
2026-09-19,32.51,975.3,SC,19Th,3100,0.06
2026-09-20,32.51,975.3,SC,19Th,3100,0.06
2026-09-21,57.36,1720.8,BTCB2,19Th,3100,0.06
2026-09-22,65.58,1967.4,BTCB2,19Th,3100,0.06
2026-09-23,98.49,2954.7,BTCB2,19Th,3100,0.06
2026-09-24,98.34,2950.2,BTCB2,19Th,3100,0.06
