date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,2.5,75.0,BTC+FB+NMC,450Th,7650,0.06
2026-05-10,2.5,75.0,BTC+FB+NMC,450Th,7650,0.06
2026-05-11,2.5,75.0,BTC+FB+NMC,450Th,7650,0.06
2026-05-12,2.73,81.9,BTC+FB+NMC,450Th,7650,0.06
2026-05-13,2.72,81.6,BTC+FB+NMC,450Th,7650,0.06
2026-05-14,2.41,72.3,BTC+FB+NMC,450Th,7650,0.06
2026-05-15,2.76,82.8,BTC+FB+NMC,450Th,7650,0.06
2026-05-16,1.8,54.0,BTC+FB+NMC,450Th,7650,0.06
2026-05-17,1.8,54.0,BTC+FB+NMC,450Th,7650,0.06
2026-05-18,1.8,54.0,BTC+FB+NMC,450Th,7650,0.06
2026-05-19,1.35,40.5,BTC+FB+NMC,450Th,7650,0.06
2026-05-20,1.28,38.4,BTC+FB+NMC,450Th,7650,0.06
2026-05-21,1.43,42.9,BTC+FB+NMC,450Th,7650,0.06
2026-05-22,1.46,43.8,BTC+FB+NMC,450Th,7650,0.06
2026-05-23,1.46,43.8,BTC+FB+NMC,450Th,7650,0.06
2026-05-24,1.46,43.8,BTC+FB+NMC,450Th,7650,0.06
2026-05-25,1.34,40.2,BTC+FB+NMC,450Th,7650,0.06
2026-05-26,1.27,38.1,BTC+FB+NMC,450Th,7650,0.06
2026-05-27,1.08,32.4,BTC+FB+NMC,450Th,7650,0.06
2026-05-28,0.83,24.9,BTC+FB+NMC,450Th,7650,0.06
2026-05-29,0.59,17.7,BTC+FB+NMC,450Th,7650,0.06
2026-05-30,0.59,17.7,BTC+FB+NMC,450Th,7650,0.06
2026-05-31,0.59,17.7,BTC+FB+NMC,450Th,7650,0.06
2026-06-01,0.35,10.5,BTC+FB+NMC,450Th,7650,0.06
