date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,2.94,88.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-10,2.94,88.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-11,2.94,88.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-12,3.07,92.1,BTC+FB+NMC,260Th,3640,0.06
2026-05-13,3.07,92.1,BTC+FB+NMC,260Th,3640,0.06
2026-05-14,2.89,86.7,BTC+FB+NMC,260Th,3640,0.06
2026-05-15,3.09,92.7,BTC+FB+NMC,260Th,3640,0.06
2026-05-16,2.54,76.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-17,2.54,76.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-18,2.54,76.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-19,2.28,68.4,BTC+FB+NMC,260Th,3640,0.06
2026-05-20,2.24,67.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-21,2.32,69.6,BTC+FB+NMC,260Th,3640,0.06
2026-05-22,2.34,70.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-23,2.34,70.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-24,2.34,70.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-25,2.27,68.1,BTC+FB+NMC,260Th,3640,0.06
2026-05-26,2.23,66.9,BTC+FB+NMC,260Th,3640,0.06
2026-05-27,2.12,63.6,BTC+FB+NMC,260Th,3640,0.06
2026-05-28,1.98,59.4,BTC+FB+NMC,260Th,3640,0.06
2026-05-29,1.84,55.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-30,1.84,55.2,BTC+FB+NMC,260Th,3640,0.06
2026-05-31,1.84,55.2,BTC+FB+NMC,260Th,3640,0.06
2026-06-01,1.7,51.0,BTC+FB+NMC,260Th,3640,0.06
2026-06-02,1.7,51.0,BTC+FB+NMC,260Th,3640,0.06
2026-06-03,1.32,39.6,BTC+FB+NMC,260Th,3640,0.06
2026-06-04,1.01,30.3,BTC+FB+NMC,260Th,3640,0.06
2026-06-05,0.59,17.7,BTC+FB+NMC,260Th,3640,0.06
2026-06-06,0.59,17.7,BTC+FB+NMC,260Th,3640,0.06
2026-06-07,0.59,17.7,BTC+FB+NMC,260Th,3640,0.06
2026-06-08,0.48,14.4,BTC+FB+NMC,260Th,3640,0.06
2026-06-09,0.45,13.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-10,0.28,8.4,BTC+FB+NMC,260Th,3640,0.06
2026-06-11,0.28,8.4,BTC+FB+NMC,260Th,3640,0.06
2026-06-12,0.28,8.4,BTC+FB+NMC,260Th,3640,0.06
2026-06-13,0.54,16.2,BTC+FB+NMC,260Th,3640,0.06
2026-06-14,1.52,45.6,BTC+FB+NMC,260Th,3640,0.06
2026-06-15,1.65,49.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-16,1.69,50.7,BTC+FB+NMC,260Th,3640,0.06
2026-06-17,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-18,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-19,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-20,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-21,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-22,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-23,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-24,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-25,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-26,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-27,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-28,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-29,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-06-30,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-01,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-02,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-03,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-04,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-05,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-06,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-07,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-08,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-09,1.75,52.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-10,0.75,22.5,BTC+FB+NMC,260Th,3640,0.06
2026-07-11,0.75,22.5,BTC+FB+NMC,260Th,3640,0.06
