date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,5.22,156.6,MWC,126H,2800,0.06
2026-05-10,5.22,156.6,MWC,126H,2800,0.06
2026-05-11,5.22,156.6,MWC,126H,2800,0.06
2026-05-12,6.19,185.7,MWC,126H,2800,0.06
2026-05-13,4.69,140.7,MWC,126H,2800,0.06
2026-05-14,5.12,153.6,MWC,126H,2800,0.06
2026-05-15,6.28,188.4,MWC,126H,2800,0.06
2026-05-16,2.85,85.5,MWC,126H,2800,0.06
2026-05-17,2.85,85.5,MWC,126H,2800,0.06
2026-05-18,2.85,85.5,MWC,126H,2800,0.06
2026-05-19,2.9,87.0,MWC,126H,2800,0.06
2026-05-20,6.34,190.2,MWC,126H,2800,0.06
2026-05-21,5.0,150.0,MWC,126H,2800,0.06
2026-05-22,5.03,150.9,MWC,126H,2800,0.06
2026-05-23,5.03,150.9,MWC,126H,2800,0.06
2026-05-24,5.03,150.9,MWC,126H,2800,0.06
2026-05-25,4.63,138.9,MWC,126H,2800,0.06
2026-05-26,4.52,135.6,MWC,126H,2800,0.06
2026-05-27,1.7,51.0,MWC,126H,2800,0.06
