date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,2.46,73.8,BTC+FB+NMC,255Th,3790,0.06
2026-05-10,2.46,73.8,BTC+FB+NMC,255Th,3790,0.06
2026-05-11,2.46,73.8,BTC+FB+NMC,255Th,3790,0.06
2026-05-12,2.59,77.7,BTC+FB+NMC,255Th,3790,0.06
2026-05-13,2.59,77.7,BTC+FB+NMC,255Th,3790,0.06
2026-05-14,2.41,72.3,BTC+FB+NMC,255Th,3790,0.06
2026-05-15,2.61,78.3,BTC+FB+NMC,255Th,3790,0.06
2026-05-16,2.07,62.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-17,2.07,62.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-18,2.07,62.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-19,1.81,54.3,BTC+FB+NMC,255Th,3790,0.06
2026-05-20,1.77,53.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-21,1.86,55.8,BTC+FB+NMC,255Th,3790,0.06
2026-05-22,1.87,56.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-23,1.87,56.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-24,1.87,56.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-25,1.8,54.0,BTC+FB+NMC,255Th,3790,0.06
2026-05-26,1.77,53.1,BTC+FB+NMC,255Th,3790,0.06
2026-05-27,1.66,49.8,BTC+FB+NMC,255Th,3790,0.06
2026-05-28,1.51,45.3,BTC+FB+NMC,255Th,3790,0.06
2026-05-29,1.38,41.4,BTC+FB+NMC,255Th,3790,0.06
2026-05-30,1.38,41.4,BTC+FB+NMC,255Th,3790,0.06
2026-05-31,1.38,41.4,BTC+FB+NMC,255Th,3790,0.06
2026-06-01,1.24,37.2,BTC+FB+NMC,255Th,3790,0.06
2026-06-02,1.24,37.2,BTC+FB+NMC,255Th,3790,0.06
2026-06-03,0.87,26.1,BTC+FB+NMC,255Th,3790,0.06
2026-06-04,0.57,17.1,BTC+FB+NMC,255Th,3790,0.06
2026-06-05,0.16,4.8,BTC+FB+NMC,255Th,3790,0.06
2026-06-06,0.16,4.8,BTC+FB+NMC,255Th,3790,0.06
2026-06-07,0.16,4.8,BTC+FB+NMC,255Th,3790,0.06
2026-06-08,0.05,1.5,BTC+FB+NMC,255Th,3790,0.06
2026-06-09,0.01,0.3,BTC+FB+NMC,255Th,3790,0.06
2026-06-13,0.1,3.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-14,1.07,32.1,BTC+FB+NMC,255Th,3790,0.06
2026-06-15,1.19,35.7,BTC+FB+NMC,255Th,3790,0.06
2026-06-16,1.23,36.9,BTC+FB+NMC,255Th,3790,0.06
2026-06-17,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-18,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-19,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-20,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-21,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-22,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-23,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-24,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-25,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-26,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-27,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-28,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-29,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-06-30,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-01,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-02,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-03,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-04,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-05,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-06,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-07,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-08,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-09,1.3,39.0,BTC+FB+NMC,255Th,3790,0.06
2026-07-10,0.31,9.3,BTC+FB+NMC,255Th,3790,0.06
2026-07-11,0.31,9.3,BTC+FB+NMC,255Th,3790,0.06
2026-07-12,0.31,9.3,BTC+FB+NMC,255Th,3790,0.06
2026-07-13,0.31,9.3,BTC+FB+NMC,255Th,3790,0.06
2026-07-14,0.31,9.3,BTC+FB+NMC,255Th,3790,0.06
2026-07-15,0.31,9.3,BTC+FB+NMC,255Th,3790,0.06
2026-07-16,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
2026-07-17,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
2026-07-18,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
2026-07-19,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
2026-07-20,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
2026-07-21,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
2026-07-22,0.94,28.2,BTC+FB+NMC,255Th,3790,0.06
