date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,0.22,6.6,BTC+FB+NMC,90Th,1674,0.06
2026-05-10,0.22,6.6,BTC+FB+NMC,90Th,1674,0.06
