date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-12,0.06,1.8,ALEO,60Mh,100,0.06
2026-05-13,0.07,2.1,ALEO,60Mh,100,0.06
2026-05-14,0.02,0.6,ALEO,60Mh,100,0.06
2026-05-15,0.05,1.5,ALEO,60Mh,100,0.06
2026-05-16,0.01,0.3,ALEO,60Mh,100,0.06
2026-05-17,0.01,0.3,ALEO,60Mh,100,0.06
2026-05-18,0.01,0.3,ALEO,60Mh,100,0.06
2026-05-19,0.01,0.3,ALEO,60Mh,100,0.06
2026-05-20,0.05,1.5,ALEO,60Mh,100,0.06
2026-05-21,0.05,1.5,ALEO,60Mh,100,0.06
2026-05-22,0.04,1.2,ALEO,60Mh,100,0.06
2026-05-23,0.04,1.2,ALEO,60Mh,100,0.06
