date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-08-22,0.15,4.5,XTM,580Gh,400,0.06
2026-08-23,0.15,4.5,XTM,580Gh,400,0.06
2026-08-24,0.15,4.5,XTM,580Gh,400,0.06
2026-08-25,0.15,4.5,XTM,580Gh,400,0.06
2026-08-26,0.15,4.5,XTM,580Gh,400,0.06
2026-08-27,0.44,13.2,XTM,580Gh,400,0.06
2026-08-28,0.44,13.2,XTM,580Gh,400,0.06
2026-08-29,0.44,13.2,XTM,580Gh,400,0.06
2026-08-30,0.44,13.2,XTM,580Gh,400,0.06
2026-08-31,0.44,13.2,XTM,580Gh,400,0.06
2026-09-01,0.72,21.6,XTM,580Gh,400,0.06
2026-09-02,0.87,26.1,XTM,580Gh,400,0.06
2026-09-03,0.68,20.4,XTM,580Gh,400,0.06
