date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-09-02,0.94,28.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-03,0.93,27.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-04,0.93,27.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-05,0.93,27.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-06,0.93,27.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-07,0.93,27.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-08,1.63,48.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-09,1.67,50.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-10,1.08,32.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-11,1.08,32.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-12,0.51,15.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-13,0.51,15.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-14,0.57,17.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-15,0.57,17.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-17,0.3,9.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-18,0.89,26.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-19,0.89,26.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-20,0.89,26.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-21,1.3,39.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-22,3.37,101.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-23,3.41,102.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
2026-09-24,2.56,76.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,30.4Gh,7600,0.06
