date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,4.8,144.0,BTC+FB+NMC,500Th,7450,0.06
2026-05-10,4.8,144.0,BTC+FB+NMC,500Th,7450,0.06
2026-05-11,4.8,144.0,BTC+FB+NMC,500Th,7450,0.06
2026-05-12,5.05,151.5,BTC+FB+NMC,500Th,7450,0.06
2026-05-13,5.03,150.9,BTC+FB+NMC,500Th,7450,0.06
2026-05-14,4.7,141.0,BTC+FB+NMC,500Th,7450,0.06
2026-05-15,5.09,152.7,BTC+FB+NMC,500Th,7450,0.06
2026-05-16,4.02,120.6,BTC+FB+NMC,500Th,7450,0.06
2026-05-17,4.02,120.6,BTC+FB+NMC,500Th,7450,0.06
2026-05-18,4.02,120.6,BTC+FB+NMC,500Th,7450,0.06
2026-05-19,3.52,105.6,BTC+FB+NMC,500Th,7450,0.06
2026-05-20,3.44,103.2,BTC+FB+NMC,500Th,7450,0.06
2026-05-21,3.6,108.0,BTC+FB+NMC,500Th,7450,0.06
2026-05-22,3.64,109.2,BTC+FB+NMC,500Th,7450,0.06
2026-05-23,3.64,109.2,BTC+FB+NMC,500Th,7450,0.06
2026-05-24,3.64,109.2,BTC+FB+NMC,500Th,7450,0.06
2026-05-25,3.5,105.0,BTC+FB+NMC,500Th,7450,0.06
2026-05-26,3.43,102.9,BTC+FB+NMC,500Th,7450,0.06
2026-05-27,3.22,96.6,BTC+FB+NMC,500Th,7450,0.06
2026-05-28,2.93,87.9,BTC+FB+NMC,500Th,7450,0.06
2026-05-29,2.67,80.1,BTC+FB+NMC,500Th,7450,0.06
2026-05-30,2.67,80.1,BTC+FB+NMC,500Th,7450,0.06
2026-05-31,2.67,80.1,BTC+FB+NMC,500Th,7450,0.06
2026-06-01,2.4,72.0,BTC+FB+NMC,500Th,7450,0.06
2026-06-02,2.4,72.0,BTC+FB+NMC,500Th,7450,0.06
2026-06-03,1.68,50.4,BTC+FB+NMC,500Th,7450,0.06
2026-06-04,1.08,32.4,BTC+FB+NMC,500Th,7450,0.06
2026-06-05,0.27,8.1,BTC+FB+NMC,500Th,7450,0.06
2026-06-06,0.27,8.1,BTC+FB+NMC,500Th,7450,0.06
2026-06-07,0.27,8.1,BTC+FB+NMC,500Th,7450,0.06
2026-06-08,0.06,1.8,BTC+FB+NMC,500Th,7450,0.06
2026-06-13,0.17,5.1,BTC+FB+NMC,500Th,7450,0.06
2026-06-14,2.06,61.8,BTC+FB+NMC,500Th,7450,0.06
2026-06-15,2.3,69.0,BTC+FB+NMC,500Th,7450,0.06
2026-06-16,2.38,71.4,BTC+FB+NMC,500Th,7450,0.06
2026-06-17,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-18,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-19,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-20,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-21,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-22,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-23,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-24,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-25,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-26,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-27,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-28,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-29,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-06-30,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-01,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-02,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-03,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-04,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-05,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-06,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-07,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-08,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
2026-07-09,2.51,75.3,BTC+FB+NMC,500Th,7450,0.06
