date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,32.01,960.3,ZEC,840Kh,2780,0.06
2026-05-10,32.01,960.3,ZEC,840Kh,2780,0.06
2026-05-11,32.01,960.3,ZEC,840Kh,2780,0.06
