date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,0.41,12.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-10,0.41,12.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-11,0.41,12.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-12,0.29,8.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-13,0.29,8.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-14,0.31,9.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-15,0.34,10.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-16,0.3,9.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-17,0.3,9.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-18,0.3,9.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-19,0.29,8.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-20,0.28,8.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-21,0.23,6.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-22,0.24,7.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-23,0.24,7.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-24,0.24,7.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-25,0.21,6.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-26,0.19,5.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-27,0.2,6.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-28,0.14,4.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-29,0.16,4.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-30,0.16,4.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-05-31,0.16,4.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-01,0.2,6.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-02,0.2,6.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-03,0.2,6.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-04,0.15,4.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-05,0.11,3.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-06,0.11,3.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-07,0.11,3.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-08,0.04,1.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
2026-06-09,0.04,1.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.2Gh,500,0.06
