date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,1.39,41.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-10,1.39,41.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-11,1.39,41.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-12,0.62,18.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-13,0.63,18.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-14,0.72,21.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-15,0.9,27.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-16,0.66,19.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-17,0.66,19.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-18,0.66,19.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-19,0.61,18.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-20,0.54,16.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-21,0.19,5.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-22,0.24,7.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-23,0.24,7.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-24,0.24,7.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-05-25,0.05,1.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-06-01,0.02,0.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
2026-06-02,0.02,0.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,14.4Gh,3950,0.06
