date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,0.12,3.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.1Gh,620,0.06
2026-05-10,0.12,3.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.1Gh,620,0.06
2026-05-11,0.12,3.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,2.1Gh,620,0.06
