date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-08-27,0.38,11.4,BTC+FB+NMC,170Th,3315,0.06
2026-08-28,0.38,11.4,BTC+FB+NMC,170Th,3315,0.06
2026-08-29,0.38,11.4,BTC+FB+NMC,170Th,3315,0.06
2026-08-30,0.38,11.4,BTC+FB+NMC,170Th,3315,0.06
2026-08-31,0.38,11.4,BTC+FB+NMC,170Th,3315,0.06
2026-09-01,0.32,9.6,BTC+FB+NMC,170Th,3315,0.06
2026-09-02,0.22,6.6,BTC+FB+NMC,170Th,3315,0.06
2026-09-03,0.18,5.4,BTC+FB+NMC,170Th,3315,0.06
2026-09-04,0.18,5.4,BTC+FB+NMC,170Th,3315,0.06
2026-09-05,0.18,5.4,BTC+FB+NMC,170Th,3315,0.06
2026-09-06,0.18,5.4,BTC+FB+NMC,170Th,3315,0.06
2026-09-07,0.18,5.4,BTC+FB+NMC,170Th,3315,0.06
2026-09-08,0.31,9.3,BTC+FB+NMC,170Th,3315,0.06
2026-09-09,0.28,8.4,BTC+FB+NMC,170Th,3315,0.06
