date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,6.14,184.2,BTC+FB+NMC,500Th,6750,0.06
2026-05-10,6.14,184.2,BTC+FB+NMC,500Th,6750,0.06
2026-05-11,6.14,184.2,BTC+FB+NMC,500Th,6750,0.06
2026-05-12,6.39,191.7,BTC+FB+NMC,500Th,6750,0.06
2026-05-13,6.38,191.4,BTC+FB+NMC,500Th,6750,0.06
2026-05-14,6.04,181.2,BTC+FB+NMC,500Th,6750,0.06
2026-05-15,6.43,192.9,BTC+FB+NMC,500Th,6750,0.06
2026-05-16,5.36,160.8,BTC+FB+NMC,500Th,6750,0.06
2026-05-17,5.36,160.8,BTC+FB+NMC,500Th,6750,0.06
2026-05-18,5.36,160.8,BTC+FB+NMC,500Th,6750,0.06
2026-05-19,4.86,145.8,BTC+FB+NMC,500Th,6750,0.06
2026-05-20,4.79,143.7,BTC+FB+NMC,500Th,6750,0.06
2026-05-21,4.95,148.5,BTC+FB+NMC,500Th,6750,0.06
2026-05-22,4.98,149.4,BTC+FB+NMC,500Th,6750,0.06
2026-05-23,4.98,149.4,BTC+FB+NMC,500Th,6750,0.06
2026-05-24,4.98,149.4,BTC+FB+NMC,500Th,6750,0.06
2026-05-25,4.85,145.5,BTC+FB+NMC,500Th,6750,0.06
2026-05-26,4.77,143.1,BTC+FB+NMC,500Th,6750,0.06
2026-05-27,4.56,136.8,BTC+FB+NMC,500Th,6750,0.06
2026-05-28,4.28,128.4,BTC+FB+NMC,500Th,6750,0.06
2026-05-29,4.01,120.3,BTC+FB+NMC,500Th,6750,0.06
2026-05-30,4.01,120.3,BTC+FB+NMC,500Th,6750,0.06
2026-05-31,4.01,120.3,BTC+FB+NMC,500Th,6750,0.06
2026-06-01,3.75,112.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-02,3.75,112.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-03,3.02,90.6,BTC+FB+NMC,500Th,6750,0.06
2026-06-04,2.42,72.6,BTC+FB+NMC,500Th,6750,0.06
2026-06-05,1.61,48.3,BTC+FB+NMC,500Th,6750,0.06
2026-06-06,1.61,48.3,BTC+FB+NMC,500Th,6750,0.06
2026-06-07,1.61,48.3,BTC+FB+NMC,500Th,6750,0.06
2026-06-08,1.4,42.0,BTC+FB+NMC,500Th,6750,0.06
2026-06-09,1.34,40.2,BTC+FB+NMC,500Th,6750,0.06
2026-06-10,1.03,30.9,BTC+FB+NMC,500Th,6750,0.06
2026-06-11,1.03,30.9,BTC+FB+NMC,500Th,6750,0.06
2026-06-12,1.03,30.9,BTC+FB+NMC,500Th,6750,0.06
2026-06-13,1.51,45.3,BTC+FB+NMC,500Th,6750,0.06
2026-06-14,3.4,102.0,BTC+FB+NMC,500Th,6750,0.06
2026-06-15,3.64,109.2,BTC+FB+NMC,500Th,6750,0.06
2026-06-16,3.72,111.6,BTC+FB+NMC,500Th,6750,0.06
2026-06-17,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-18,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-19,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-20,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-21,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-22,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-23,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-24,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-25,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-26,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-27,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-28,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-29,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-06-30,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-01,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-02,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-03,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-04,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-05,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-06,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-07,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-08,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-09,3.85,115.5,BTC+FB+NMC,500Th,6750,0.06
2026-07-10,1.91,57.3,BTC+FB+NMC,500Th,6750,0.06
2026-07-11,1.91,57.3,BTC+FB+NMC,500Th,6750,0.06
2026-07-12,1.91,57.3,BTC+FB+NMC,500Th,6750,0.06
2026-07-13,1.91,57.3,BTC+FB+NMC,500Th,6750,0.06
