date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-05-09,5.59,167.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-10,5.59,167.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-11,5.59,167.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-12,4.52,135.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-13,4.53,135.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-14,4.65,139.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-15,4.91,147.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-16,4.57,137.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-17,4.57,137.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-18,4.57,137.1,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-19,4.51,135.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-20,4.42,132.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-21,3.92,117.6,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-22,3.99,119.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-23,3.99,119.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-24,3.99,119.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-25,3.73,111.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-26,3.54,106.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-27,3.64,109.2,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-28,3.16,94.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-29,3.28,98.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-30,3.28,98.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-05-31,3.28,98.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-01,3.69,110.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-02,3.69,110.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-03,3.7,111.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-04,3.26,97.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-05,2.89,86.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-06,2.89,86.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-07,2.89,86.7,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-08,2.2,66.0,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-09,2.21,66.3,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-10,2.08,62.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-11,2.08,62.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-12,2.08,62.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-13,2.83,84.9,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-14,2.98,89.4,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-15,3.16,94.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-16,2.86,85.8,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-17,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
